review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Memang perlu pengembangan lebih lanjut..
Sarana dan prasarana perlu ditingkatkan lagi..shg membuat pengunjung betah...",pengembangan sarana prasarana ditingkatkan shg pengunjung betah,kembang sarana prasarana tingkat shg unjung betah,"Memang perlu pengembangan lebih lanjut..
Sarana dan prasarana perlu ditingkatkan lagi..shg membuat pengunjung betah...",3,Sutrisno Bckn,2021-12-19T08:19:30.310Z,Pulau Kumayan Kota,Bengkulu
"Lingkungannya bersih, biaya masuk Rp 5000/orang, parkir motor Rp 2000,  berasa di hutan amazon 😁",lingkungannya bersih biaya rp parkir motor rp berasa hutan amazon,lingkung bersih biaya rp parkir motor rp asa hutan amazon,"Lingkungannya bersih, biaya masuk Rp 5000/orang, parkir motor Rp 2000,  berasa di hutan amazon 😁",5,Rickson Y Manihuruk,2021-12-07T00:46:19.971Z,Pulau Kumayan Kota,Bengkulu
"Objek wisata baru, unik & masih terawat (semoga sampai seterusnya ✌🏻)
Akses jalan ke sini masih oke, parkir luas, restroom masih aman, spot foto banyak pilihan (semoga yang natural2 aja ya, jangan warna warni nanti ga matching sama alamnya 🥺)
Weekend? Pasti rame! 😅 Kalo mau foto ga ‘bocor’ ke sini pas weekday aja 😄",objek wisata unik terawat semoga akses jalan oke parkir luas restroom aman spot foto pilihan semoga natural warna warni matching alamnya weekend rame kalo foto bocor pas weekday,objek wisata unik awat moga akses jalan oke parkir luas restroom aman spot foto pilih moga natural warna warni matching alam weekend rame kalo foto bocor pas weekday,"Objek wisata baru, unik & masih terawat (semoga sampai seterusnya ✌🏻)
Akses jalan ke sini masih oke, parkir luas, restroom masih aman, spot foto banyak pilihan (semoga yang natural2 aja ya, jangan warna warni nanti ga matching sama alamnya 🥺)
Weekend? Pasti rame! 😅 Kalo mau foto ga ‘bocor’ ke sini pas weekday aja 😄",5,Martini Nur Pratiwi,2021-11-15T17:59:12.633Z,Pulau Kumayan Kota,Bengkulu
Tempat yang nyaman buat refreshing,nyaman refreshing,nyaman refreshing,Tempat yang nyaman buat refreshing,5,Pak De,2021-11-01T10:08:46.711Z,Pulau Kumayan Kota,Bengkulu
Bagus. Mantap,bagus mantap,bagus mantap,Bagus. Mantap,5,CAH NDESO,2021-10-10T08:49:27.623Z,Pulau Kumayan Kota,Bengkulu
salah satu destinasi wisata baru dan layak dikunjungi saat ke bengkulu,salah destinasi wisata layak dikunjungi bengkulu,salah destinasi wisata layak kunjung bengkulu,salah satu destinasi wisata baru dan layak dikunjungi saat ke bengkulu,5,lafil kausar,2021-09-07T01:35:07.500Z,Pulau Kumayan Kota,Bengkulu
Good,good,good,Good,5,ade putra perdana,2021-09-04T10:08:15.186Z,Pulau Kumayan Kota,Bengkulu
"Lokasi asri, rindang, buat piknik enak karena banyak pondokan dan pepohonan. Yang hobi mancing juga seru disini karena banyak ikan. Tapi yang jual makanan sedikit, jadi lebih enak kalau bawa bekal..

Tiket masuk per orang 5k, parkir motor 2k. Kalau mau mancing di kolam khusus bayar 20k. Kalau mancing di rawa² kayak nya gratis.

Ada toilet juga, bayar 2k.",lokasi asri rindang piknik pondokan pepohonan hobi mancing seru ikan jual makanan bawa bekal tiket kak parkir motor kak mancing kolam bayar kak mancing rawa kayak gratis toilet bayar kak,lokasi asri rindang piknik pondok pohon hobi mancing seru ikan jual makan bawa bekal tiket kak parkir motor kak mancing kolam bayar kak mancing rawa kayak gratis toilet bayar kak,"Lokasi asri, rindang, buat piknik enak karena banyak pondokan dan pepohonan. Yang hobi mancing juga seru disini karena banyak ikan. Tapi yang jual makanan sedikit, jadi lebih enak kalau bawa bekal..

Tiket masuk per orang 5k, parkir motor 2k. Kalau mau mancing di kolam khusus bayar 20k. Kalau mancing di rawa² kayak nya gratis.

Ada toilet juga, bayar 2k.",4,Ambar Pravita,2021-08-26T13:48:08.003Z,Pulau Kumayan Kota,Bengkulu
"Parkiran luas, teduh, nyaman buat istirahat
, makn bersama keluarga",parkiran luas teduh nyaman istirahat makn keluarga,parkir luas teduh nyaman istirahat makn keluarga,"Parkiran luas, teduh, nyaman buat istirahat
, makn bersama keluarga",4,Ledyana Oktavia,2021-08-15T06:29:50.643Z,Pulau Kumayan Kota,Bengkulu
Tempat asri dan nyaman banyak pohon bakau,asri nyaman pohon bakau,asri nyaman pohon bakau,Tempat asri dan nyaman banyak pohon bakau,3,Sala Hudin,2021-07-26T10:34:17.645Z,Pulau Kumayan Kota,Bengkulu
"Masih blum rapih saat ini, semoga ada peningkatan lebih baik, agar bnyk pengunjung yg datang",rapi semoga peningkatan pengunjung,rapi moga tingkat unjung,"Masih blum rapih saat ini, semoga ada peningkatan lebih baik, agar bnyk pengunjung yg datang",2,Ferlie Nita,2021-07-06T22:36:39.005Z,Pulau Kumayan Kota,Bengkulu
"Tempatnya asri.udaranya sejuk. Ada lahan parkir.ada tempat makan.
Rumah pohon,jembatan ditengah rawa bakau.",tempatnya asri udaranya sejuk lahan parkir makan rumah pohon jembatan ditengah rawa bakau,tempat asri udara sejuk lahan parkir makan rumah pohon jembatan tengah rawa bakau,"Tempatnya asri.udaranya sejuk. Ada lahan parkir.ada tempat makan.
Rumah pohon,jembatan ditengah rawa bakau.",5,Abang Tuto (Abang Tuto),2021-07-04T02:55:03.554Z,Pulau Kumayan Kota,Bengkulu
Cukup bagus,bagus,bagus,Cukup bagus,5,okky alika,2021-06-24T23:32:44.374Z,Pulau Kumayan Kota,Bengkulu
Mantap,mantap,mantap,Mantap,1,Sobirin bengkulu,2021-06-18T10:11:48.258Z,Pulau Kumayan Kota,Bengkulu
Sejuk,sejuk,sejuk,Sejuk,4,Afrha Validirja,2021-06-13T09:01:51.707Z,Pulau Kumayan Kota,Bengkulu
Tempat yang nyaman untuk menikmati hutan mangrove bersama keluarga dan teman,nyaman menikmati hutan mangrove keluarga teman,nyaman nikmat hutan mangrove keluarga teman,Tempat yang nyaman untuk menikmati hutan mangrove bersama keluarga dan teman,5,Awiek Fitri,2021-06-07T11:57:08.536Z,Pulau Kumayan Kota,Bengkulu
Untuk rekreasi keluarga cukup bagus dengan alam yg asri.,rekreasi keluarga bagus alam asri,rekreasi keluarga bagus alam asri,Untuk rekreasi keluarga cukup bagus dengan alam yg asri.,3,Suryadi Aksha,2021-06-06T14:41:31.232Z,Pulau Kumayan Kota,Bengkulu
Mantappp....,mantap,mantap,Mantappp....,5,Bangun Persada,2021-05-30T10:48:18.674Z,Pulau Kumayan Kota,Bengkulu
"Cocok buat wisata keluarga menjelang sore, dikarenakan panas pas siang.
Akses jalan mudah.

Overall udh bagus semua, cuma tangga buat spot foto terlalu miring, WC/toilet terlalu jauh.

Mungkin bisa dibikin untuk malam, dikasih lampu, jadi cocok buat spot foto malam",cocok wisata keluarga menjelang sore panas pas siang akses jalan mudah overall bagus tangga spot foto miring wc toilet dibikin malam dikasih lampu cocok spot foto malam,cocok wisata keluarga jelang sore panas pas siang akses jalan mudah overall bagus tangga spot foto miring wc toilet bikin malam kasih lampu cocok spot foto malam,"Cocok buat wisata keluarga menjelang sore, dikarenakan panas pas siang.
Akses jalan mudah.

Overall udh bagus semua, cuma tangga buat spot foto terlalu miring, WC/toilet terlalu jauh.

Mungkin bisa dibikin untuk malam, dikasih lampu, jadi cocok buat spot foto malam",4,SIDIQ BAKTI,2021-05-26T04:35:47.591Z,Pulau Kumayan Kota,Bengkulu
"Bagus lokasinya ,MOHON KEBERSIHANNYA DI JAGA,JGN BUANG SAMPAH DI SUNGAI/ DI MUARA,AGAR CAGAR ALAM  TERJAGA..kelestarian.",bagus lokasinya kebersihannya jaga buang sampah sungai muara cagar alam terjaga kelestarian,bagus lokasi bersih jaga buang sampah sungai muara cagar alam jaga lestari,"Bagus lokasinya ,MOHON KEBERSIHANNYA DI JAGA,JGN BUANG SAMPAH DI SUNGAI/ DI MUARA,AGAR CAGAR ALAM  TERJAGA..kelestarian.",4,JHONI BAE,2021-03-18T10:20:07.730Z,Pulau Kumayan Kota,Bengkulu
"Suasana menyenangkan, tenang dan cukup bagus buat family",suasana menyenangkan tenang bagus family,suasana senang tenang bagus family,"Suasana menyenangkan, tenang dan cukup bagus buat family",5,Bima gaming 93,2021-03-12T04:34:38.614Z,Pulau Kumayan Kota,Bengkulu
"Wisata baru di dekat kota Bengkulu, sangat keren dan indah",wisata kota bengkulu keren indah,wisata kota bengkulu keren indah,"Wisata baru di dekat kota Bengkulu, sangat keren dan indah",5,Nici Jarsi,2021-02-18T02:03:20.114Z,Pulau Kumayan Kota,Bengkulu
Biaya masuk mahal sekali sehingga pengunjung putar balik Ter Lapau maha,biaya mahal pengunjung putar ter lapau maha,biaya mahal unjung putar ter lapau maha,Biaya masuk mahal sekali sehingga pengunjung putar balik Ter Lapau maha,1,man resman,2021-01-30T11:21:38.597Z,Pulau Kumayan Kota,Bengkulu
Bagus sekali,bagus,bagus,Bagus sekali,5,Suventry Yolanda,2021-01-19T07:47:30.400Z,Pulau Kumayan Kota,Bengkulu
"Tempat wisata Alam baru kota bengkulu
Wisata hutan mangrove",wisata alam kota bengkulu wisata hutan mangrove,wisata alam kota bengkulu wisata hutan mangrove,"Tempat wisata Alam baru kota bengkulu
Wisata hutan mangrove",5,Rina Karlina,2021-01-17T05:12:54.955Z,Pulau Kumayan Kota,Bengkulu
Lumayan asri tempatnya dan tak jauh dari gubuk tempat tinggalku,lumayan asri tempatnya gubuk tinggalku,lumayan asri tempat gubuk tinggal,Lumayan asri tempatnya dan tak jauh dari gubuk tempat tinggalku,5,Arif Haliman,2021-01-07T08:51:45.901Z,Pulau Kumayan Kota,Bengkulu
Bagus tapi sekarang mahal masa anak kecil sama dengan orang tua harga masuk nya.,bagus mahal anak tua harga,bagus mahal anak tua harga,Bagus tapi sekarang mahal masa anak kecil sama dengan orang tua harga masuk nya.,5,Titin Puspita Sari,2021-01-05T07:30:59.380Z,Pulau Kumayan Kota,Bengkulu
Its beautifully,its beautifully,its beautifully,Its beautifully,5,Edie hsm,2021-01-03T11:36:19.370Z,Pulau Kumayan Kota,Bengkulu
Tempat wisata alam terbuka,wisata alam terbuka,wisata alam buka,Tempat wisata alam terbuka,2,Salim Jaya,2021-01-02T11:13:09.078Z,Pulau Kumayan Kota,Bengkulu
"Tempat wisata taman bakau yg berada di ujung kota Bengkulu, lokasinya rindang banyak pohon dan sangat asri .. Masih dalam tahap pembangunan banyak spot untuk foto bersama pacar ataupun keluarga..",wisata taman bakau ujung kota bengkulu lokasinya rindang pohon asri tahap pembangunan spot foto pacar keluarga,wisata taman bakau ujung kota bengkulu lokasi rindang pohon asri tahap bangun spot foto pacar keluarga,"Tempat wisata taman bakau yg berada di ujung kota Bengkulu, lokasinya rindang banyak pohon dan sangat asri .. Masih dalam tahap pembangunan banyak spot untuk foto bersama pacar ataupun keluarga..",5,iwan Ketua RT 02 Jalan Gedang Iwan,2020-12-27T11:51:06.459Z,Pulau Kumayan Kota,Bengkulu
"Bagus tempatnya, cocok untuk rekreasi keluarga",bagus tempatnya cocok rekreasi keluarga,bagus tempat cocok rekreasi keluarga,"Bagus tempatnya, cocok untuk rekreasi keluarga",5,gary,2020-12-21T04:11:56.285Z,Pulau Kumayan Kota,Bengkulu
"baik, tapi terlalu banyak pungutan biaya, parkir oke Rp. 2000,perorang 5000 kemahalan",pungutan biaya parkir oke rp perorang kemahalan,pungut biaya parkir oke rp orang mahal,"baik, tapi terlalu banyak pungutan biaya, parkir oke Rp. 2000,perorang 5000 kemahalan",5,Ferii channel,2020-12-20T11:27:49.998Z,Pulau Kumayan Kota,Bengkulu
It is good. Tolong tempat sampahnya diperbanyak,is good tolong sampahnya diperbanyak,is good tolong sampah banyak,It is good. Tolong tempat sampahnya diperbanyak,5,Clara Dita,2020-12-14T11:38:25.377Z,Pulau Kumayan Kota,Bengkulu
Trus semangat untk kabaikn,semangat kabaikn,semangat kabaikn,Trus semangat untk kabaikn,5,Rizky wulan sapitri,2020-12-13T06:11:37.574Z,Pulau Kumayan Kota,Bengkulu
Keren,keren,keren,Keren,5,Adhitya Chandra,2020-12-08T02:59:58.446Z,Pulau Kumayan Kota,Bengkulu
"Tempat yang nyaman, teduh, seger, adem, cocok buat yg suka keasrian alam",nyaman teduh segar adem cocok suka keasrian alam,nyaman teduh segar adem cocok suka asri alam,"Tempat yang nyaman, teduh, seger, adem, cocok buat yg suka keasrian alam",3,Antoni Feroniko,2020-12-03T06:46:52.669Z,Pulau Kumayan Kota,Bengkulu
Perlu di benahi lagi dan di tambah fasilitas seperti mainan anak anak. perlu dipercantik lagi,benahi fasilitas mainan anak anak dipercantik,benah fasilitas main anak anak cantik,Perlu di benahi lagi dan di tambah fasilitas seperti mainan anak anak. perlu dipercantik lagi,3,Hadi Saputra,2020-12-02T01:33:25.054Z,Pulau Kumayan Kota,Bengkulu
"Tempat yg asri,, asik buat keluarga",asri asik keluarga,asri asik keluarga,"Tempat yg asri,, asik buat keluarga",5,Ari Perdasa,2020-11-26T10:12:04.281Z,Pulau Kumayan Kota,Bengkulu
asyiiik deh,asyiiik,asyiiik,asyiiik deh,4,a. ramlan rinaldy,2020-10-30T12:25:39.765Z,Pulau Kumayan Kota,Bengkulu
good place,good place,good place,good place,5,Dinna Mardiah,2020-10-28T23:35:35.029Z,Pulau Kumayan Kota,Bengkulu
Asrii,asrii,asri,Asrii,5,Bebas merdeka channel,2020-10-26T01:34:08.667Z,Pulau Kumayan Kota,Bengkulu
Wisata alam dengan konsep air rawa bagus tempat rekreasi keluarga dan banyak spot berfoto dg konsep kekinian,wisata alam konsep air rawa bagus rekreasi keluarga spot berfoto konsep kekinian,wisata alam konsep air rawa bagus rekreasi keluarga spot foto konsep kini,Wisata alam dengan konsep air rawa bagus tempat rekreasi keluarga dan banyak spot berfoto dg konsep kekinian,4,Debi S fuadi,2020-10-04T12:41:08.474Z,Pulau Kumayan Kota,Bengkulu
Lebih diperbanyak lagi spot² foto nya,diperbanyak spot foto,banyak spot foto,Lebih diperbanyak lagi spot² foto nya,5,Sri Diawati,2020-09-24T14:17:07.474Z,Pulau Kumayan Kota,Bengkulu
"Tempat yg cocok untuk piknik
Namun masih kurang fasilitas toilet",cocok piknik fasilitas toilet,cocok piknik fasilitas toilet,"Tempat yg cocok untuk piknik
Namun masih kurang fasilitas toilet",3,Tiara Inanda,2020-09-20T04:46:20.034Z,Pulau Kumayan Kota,Bengkulu
"Bila tidak ingin ramai, datang pagi & weekday, weekend rame, sejuk, kebersihan 👌",ramai pagi weekday weekend rame sejuk kebersihan,ramai pagi weekday weekend rame sejuk bersih,"Bila tidak ingin ramai, datang pagi & weekday, weekend rame, sejuk, kebersihan 👌",3,I M,2020-09-19T14:32:34.329Z,Pulau Kumayan Kota,Bengkulu
Masih banyak fasilitas untuk pengunjung yang harus dilengkapi.,fasilitas pengunjung dilengkapi,fasilitas unjung lengkap,Masih banyak fasilitas untuk pengunjung yang harus dilengkapi.,2,Heru Bharaduta Bengkulu,2020-09-14T09:07:31.032Z,Pulau Kumayan Kota,Bengkulu
Wisata alam yg bagus,wisata alam bagus,wisata alam bagus,Wisata alam yg bagus,4,Erwan F,2020-09-13T10:23:18.728Z,Pulau Kumayan Kota,Bengkulu
"Jalan blum terupdate pd google map, blum standard untuk wisata. Kuliner tidak ada yg menarik",jalan terupdate standard wisata kuliner menarik,jalan terupdate standard wisata kuliner tarik,"Jalan blum terupdate pd google map, blum standard untuk wisata. Kuliner tidak ada yg menarik",3,Muhammad sholihin,2020-09-11T16:03:42.053Z,Pulau Kumayan Kota,Bengkulu
Cocok untuk kumpul keluarga,cocok kumpul keluarga,cocok kumpul keluarga,Cocok untuk kumpul keluarga,5,Adiba Galeri,2020-09-07T05:29:02.515Z,Pulau Kumayan Kota,Bengkulu
Taman rekreasi keluraga yang bagus untuk menjadi pilihan libur atau piknik bersama keluarag,taman rekreasi keluraga bagus pilihan libur piknik keluarag,taman rekreasi keluraga bagus pilih libur piknik keluarag,Taman rekreasi keluraga yang bagus untuk menjadi pilihan libur atau piknik bersama keluarag,5,Trio Saputra,2020-09-04T15:12:12.228Z,Pulau Kumayan Kota,Bengkulu
Ini Cagar Alam Anggrek Langka,cagar alam anggrek langka,cagar alam anggrek langka,Ini Cagar Alam Anggrek Langka,5,sehmi alnur,2020-09-03T23:45:00.212Z,Pulau Kumayan Kota,Bengkulu
Sejuk dan nyaman,sejuk nyaman,sejuk nyaman,Sejuk dan nyaman,5,Elle's Story,2020-09-02T09:37:54.744Z,Pulau Kumayan Kota,Bengkulu
Kebersihan dan fasilitas kurang memadai untuk keluarga,kebersihan fasilitas memadai keluarga,bersih fasilitas pada keluarga,Kebersihan dan fasilitas kurang memadai untuk keluarga,3,Hendra AlAsad,2020-08-30T08:20:05.733Z,Pulau Kumayan Kota,Bengkulu
Cocok buat keluarga,cocok keluarga,cocok keluarga,Cocok buat keluarga,4,Wulan Sulita,2020-08-29T08:57:17.535Z,Pulau Kumayan Kota,Bengkulu
"Tempat alami & sejuk, cocok untuk liburan keluarga",alami sejuk cocok liburan keluarga,alami sejuk cocok libur keluarga,"Tempat alami & sejuk, cocok untuk liburan keluarga",4,Yedi Pro,2020-08-28T11:09:47.797Z,Pulau Kumayan Kota,Bengkulu
P. Kemenyan,kemenyan,kemenyan,P. Kemenyan,5,M. Rashya Alfarizki Mulya,2020-08-26T10:14:13.846Z,Pulau Kumayan Kota,Bengkulu
Ok,ok,ok,Ok,5,Yori Yupiter Juliansyah,2020-08-25T04:35:21.268Z,Pulau Kumayan Kota,Bengkulu
"Masih perlu perbaikan dalam segi jalan masuk, tempat parkir, spot foto dan perbanyak tempat istirahat nya",perbaikan segi jalan parkir spot foto perbanyak istirahat,baik segi jalan parkir spot foto banyak istirahat,"Masih perlu perbaikan dalam segi jalan masuk, tempat parkir, spot foto dan perbanyak tempat istirahat nya",3,Farid Asrori,2020-08-23T11:12:32.160Z,Pulau Kumayan Kota,Bengkulu
Wisata baru di Kota Bengkulu. Tidak sulit mendapatkan lokasi wisata ini. Tersedia area untuk besantai di bawah pepohonan rindang. Cocok untuk acara kumpul2 bersama keluarga ataupun bersama teman.,wisata kota bengkulu sulit lokasi wisata tersedia area besantai pepohonan rindang cocok acara kumpul keluarga teman,wisata kota bengkulu sulit lokasi wisata sedia area besantai pohon rindang cocok acara kumpul keluarga teman,Wisata baru di Kota Bengkulu. Tidak sulit mendapatkan lokasi wisata ini. Tersedia area untuk besantai di bawah pepohonan rindang. Cocok untuk acara kumpul2 bersama keluarga ataupun bersama teman.,4,Dian Oemboe,2020-08-20T13:11:31.345Z,Pulau Kumayan Kota,Bengkulu
"Tempatnya strategis di dalam kota bengkulu, walaupun tergolong masih baru namun tempat ini sudah banyak dikunjungi wisatawan lokal. Tempat nya nyaman dikelilingi banyak nya pepohonan.",tempatnya strategis kota bengkulu tergolong dikunjungi wisatawan lokal nyaman dikelilingi pepohonan,tempat strategis kota bengkulu golong kunjung wisatawan lokal nyaman keliling pohon,"Tempatnya strategis di dalam kota bengkulu, walaupun tergolong masih baru namun tempat ini sudah banyak dikunjungi wisatawan lokal. Tempat nya nyaman dikelilingi banyak nya pepohonan.",5,Flamboyan FM Channel,2020-08-20T08:40:59.231Z,Pulau Kumayan Kota,Bengkulu
indah dan sejuk,indah sejuk,indah sejuk,indah dan sejuk,5,Budi Hartono,2020-08-19T16:05:08.597Z,Pulau Kumayan Kota,Bengkulu
Tmpat foto2,tmpat foto,tmpat foto,Tmpat foto2,5,Donny,2020-08-19T12:20:17.332Z,Pulau Kumayan Kota,Bengkulu
"Mantab,,bisa picnic sekluarga gelar tikar,,",mantab picnic sekluarga gelar tikar,mantab picnic sekluarga gelar tikar,"Mantab,,bisa picnic sekluarga gelar tikar,,",5,Aanaprilianto 83,2020-08-17T09:47:30.587Z,Pulau Kumayan Kota,Bengkulu
"masih sangat banyak yg perlu di benah dan di lengkapi di sini sehingga dapat menjadikan tempat ini tempat yg mempunyai nilai jual tinggi, saat ini menurut saya tidak ada yg terlalu menarik dr tempat ini yg menjadikan orang2 mau berkunjung ke sana berulang kali",benah lengkapi menjadikan nilai jual tinggi menarik menjadikan berkunjung berulang,benah lengkap jadi nilai jual tinggi tarik jadi kunjung ulang,"masih sangat banyak yg perlu di benah dan di lengkapi di sini sehingga dapat menjadikan tempat ini tempat yg mempunyai nilai jual tinggi, saat ini menurut saya tidak ada yg terlalu menarik dr tempat ini yg menjadikan orang2 mau berkunjung ke sana berulang kali",2,Alieq Favor Nurmareta,2020-08-12T14:22:22.681Z,Pulau Kumayan Kota,Bengkulu
"Tinggal penataannya, karena belum selesai",tinggal penataannya selesai,tinggal tata selesai,"Tinggal penataannya, karena belum selesai",4,tibi tibi,2020-08-12T10:49:24.001Z,Pulau Kumayan Kota,Bengkulu
Tolong di perbanyak lagi spot foto nya,tolong perbanyak spot foto,tolong banyak spot foto,Tolong di perbanyak lagi spot foto nya,4,Febby Dicaprio,2020-08-07T09:41:15.865Z,Pulau Kumayan Kota,Bengkulu
Trmpat yg sejuk,trmpat sejuk,trmpat sejuk,Trmpat yg sejuk,4,Krisna Bimantoro,2020-08-06T07:15:58.819Z,Pulau Kumayan Kota,Bengkulu
Suasana yang sejuk & pemandangan yang sangat indah. Cocok sekali untuk berkunjung bersama keluarga,suasana sejuk pemandangan indah cocok berkunjung keluarga,suasana sejuk pandang indah cocok kunjung keluarga,Suasana yang sejuk & pemandangan yang sangat indah. Cocok sekali untuk berkunjung bersama keluarga,5,soni fratama,2020-08-03T06:13:23.907Z,Pulau Kumayan Kota,Bengkulu
"Masih asri,. Msh perlu dikelola lg, Tp tolong bagi pengunjung keknya udah mendarah daging yg namanya buang sampah sembarangan",asri dikelola tolong pengunjung kayaknya mendarah daging namanya buang sampah sembarangan,asri kelola tolong unjung kayak darah daging nama buang sampah sembarang,"Masih asri,. Msh perlu dikelola lg, Tp tolong bagi pengunjung keknya udah mendarah daging yg namanya buang sampah sembarangan",4,Budi Hartono,2020-08-02T08:13:39.577Z,Pulau Kumayan Kota,Bengkulu
Masih dalam pebgembangan,pebgembangan,pebgembangan,Masih dalam pebgembangan,1,fadli ansyori,2020-08-01T06:54:41.006Z,Pulau Kumayan Kota,Bengkulu
Kurang dikelola dengan baik dan sampah dimana.,dikelola sampah dimana,kelola sampah mana,Kurang dikelola dengan baik dan sampah dimana.,2,dian sudirman,2020-07-29T14:23:52.430Z,Pulau Kumayan Kota,Bengkulu
Lumayan keren,lumayan keren,lumayan keren,Lumayan keren,5,Queena Aurora,2020-07-28T06:22:58.917Z,Pulau Kumayan Kota,Bengkulu
"Wisata alam kumayan yg masih asri,👍👍👍",wisata alam kumayan asri,wisata alam kumayan asri,"Wisata alam kumayan yg masih asri,👍👍👍",4,Hen Dra,2020-07-27T05:35:08.899Z,Pulau Kumayan Kota,Bengkulu
Wisata untuk keluarga suasana masih alami dan asri,wisata keluarga suasana alami asri,wisata keluarga suasana alami asri,Wisata untuk keluarga suasana masih alami dan asri,5,Dewi Angel channel,2020-07-26T12:37:43.124Z,Pulau Kumayan Kota,Bengkulu
Asik untuk tempat wisata keluarga,asik wisata keluarga,asik wisata keluarga,Asik untuk tempat wisata keluarga,5,Mario Maryono,2020-07-19T17:02:50.099Z,Pulau Kumayan Kota,Bengkulu
Tempat wisata yang masih lumayan baru. Bagus & potensial. Bersih & masih cukup terawat. Mudah2an bisa lebih dikembangkan lagi & bisa meningkatkan ekonomi khusus utk masyarakat sekitar lokasi.,wisata lumayan bagus potensial bersih terawat mudah an dikembangkan meningkatkan ekonomi masyarakat lokasi,wisata lumayan bagus potensial bersih awat mudah an kembang tingkat ekonomi masyarakat lokasi,Tempat wisata yang masih lumayan baru. Bagus & potensial. Bersih & masih cukup terawat. Mudah2an bisa lebih dikembangkan lagi & bisa meningkatkan ekonomi khusus utk masyarakat sekitar lokasi.,4,yanuunay's bubble,2020-07-19T13:14:11.328Z,Pulau Kumayan Kota,Bengkulu
Adem,adem,adem,Adem,5,Arie Taba,2020-07-18T17:57:51.753Z,Pulau Kumayan Kota,Bengkulu
Luar biasa bagus & masih asri,bagus asri,bagus asri,Luar biasa bagus & masih asri,5,Toni Yusufi,2020-07-16T22:59:35.734Z,Pulau Kumayan Kota,Bengkulu
Destinasi Wisata kota Bengkulu untuk yang suka rekreasi.,destinasi wisata kota bengkulu suka rekreasi,destinasi wisata kota bengkulu suka rekreasi,Destinasi Wisata kota Bengkulu untuk yang suka rekreasi.,5,Yogi Gustian,2020-07-16T04:39:43.203Z,Pulau Kumayan Kota,Bengkulu
