review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Pelestarian orang hutan dan banyak dikunjungi wisatawan asing dan lokal,pelestarian hutan dikunjungi wisatawan asing lokal,lestari hutan kunjung wisatawan asing lokal,Pelestarian orang hutan dan banyak dikunjungi wisatawan asing dan lokal,5,Najib 71,2023-07-03T03:12:09.325Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Semoga desaku menjadi lebih maju lagi Aamiin,semoga desaku maju amin,moga desa maju amin,Semoga desaku menjadi lebih maju lagi Aamiin,5,Fitriya ayu,2023-06-14T09:27:59.948Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Desa sisi sungai dalam zona penyanggah Taman Nasional Tanjung Puting,desa sisi sungai zona penyanggah taman nasional tanjung puting,desa sisi sungai zona sanggah taman nasional tanjung puting,Desa sisi sungai dalam zona penyanggah Taman Nasional Tanjung Puting,5,fairlee surya,2023-03-16T22:33:12.798Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Einzigartig...,einzigartig,einzigartig,Einzigartig...,5,Ronny Haselbeck,2023-02-04T06:15:25.541Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Desa wisata yg masih alami,desa wisata alami,desa wisata alami,Desa wisata yg masih alami,5,jon ttg,2022-10-08T23:20:56.583Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Menambah wawasan dan tantangan yang sangat indah di dalam kawasan taman nasional tanjung puting,menambah wawasan tantangan indah kawasan taman nasional tanjung puting,tambah wawas tantang indah kawasan taman nasional tanjung puting,Menambah wawasan dan tantangan yang sangat indah di dalam kawasan taman nasional tanjung puting,1,Abu Bornean,2022-10-08T01:38:31.778Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Riverside live,riverside live,riverside live,Riverside live,4,Yuliza Yusuf,2022-05-18T04:22:17.485Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Semoga akses jalan darat kedepannya jauh lebih baik..,semoga akses jalan darat kedepannya,moga akses jalan darat depan,Semoga akses jalan darat kedepannya jauh lebih baik..,5,Angin biru,2022-03-02T06:38:48.391Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
"Tempat yg tenang.
Masyarakat yg ramah.",tenang masyarakat ramah,tenang masyarakat ramah,"Tempat yg tenang.
Masyarakat yg ramah.",5,Wahyu Rahman,2021-12-18T10:01:22.905Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
Desa wisataku yg indah,desa wisataku indah,desa wisata indah,Desa wisataku yg indah,4,Yadi Rimu,2021-10-18T14:48:12.137Z,Desa Wisata Sungai Sekonyer,Kalimantan Tengah
